項目,年齢階級,時期,値,単位
平均消費性向,60～64歳,2000001010,76.0,％
平均消費性向,60～64歳,2000001111,95.5,％
平均消費性向,60～64歳,2000001212,61.8,％
平均消費性向,60～64歳,2001000101,100.5,％
平均消費性向,60～64歳,2001000202,71.8,％
平均消費性向,60～64歳,2001000303,114.9,％
平均消費性向,60～64歳,2001000404,68.2,％
平均消費性向,60～64歳,2001000505,126.5,％
平均消費性向,60～64歳,2001000606,59.0,％
平均消費性向,60～64歳,2001000707,96.2,％
平均消費性向,60～64歳,2001000808,75.8,％
平均消費性向,60～64歳,2001000909,108.1,％
平均消費性向,60～64歳,2001001010,72.4,％
平均消費性向,60～64歳,2001001111,117.6,％
平均消費性向,60～64歳,2001001212,57.2,％
平均消費性向,60～64歳,2002000101,96.4,％
平均消費性向,60～64歳,2002000202,66.4,％
平均消費性向,60～64歳,2002000303,109.3,％
平均消費性向,60～64歳,2002000404,78.6,％
平均消費性向,60～64歳,2002000505,120.1,％
平均消費性向,60～64歳,2002000606,59.3,％
平均消費性向,60～64歳,2002000707,112.3,％
平均消費性向,60～64歳,2002000808,87.2,％
平均消費性向,60～64歳,2002000909,99.5,％
平均消費性向,60～64歳,2002001010,96.5,％
平均消費性向,60～64歳,2002001111,114.2,％
平均消費性向,60～64歳,2002001212,63.3,％
平均消費性向,60～64歳,2003000101,109.0,％
平均消費性向,60～64歳,2003000202,74.5,％
平均消費性向,60～64歳,2003000303,118.0,％
平均消費性向,60～64歳,2003000404,76.2,％
平均消費性向,60～64歳,2003000505,120.1,％
平均消費性向,60～64歳,2003000606,64.5,％
平均消費性向,60～64歳,2003000707,89.8,％
平均消費性向,60～64歳,2003000808,76.5,％
平均消費性向,60～64歳,2003000909,114.9,％
平均消費性向,60～64歳,2003001010,79.3,％
平均消費性向,60～64歳,2003001111,114.7,％
平均消費性向,60～64歳,2003001212,64.3,％
平均消費性向,60～64歳,2004000101,115.6,％
平均消費性向,60～64歳,2004000202,69.5,％
平均消費性向,60～64歳,2004000303,113.4,％
平均消費性向,60～64歳,2004000404,100.5,％
平均消費性向,60～64歳,2004000505,129.2,％
平均消費性向,60～64歳,2004000606,74.0,％
平均消費性向,60～64歳,2004000707,96.6,％
平均消費性向,60～64歳,2004000808,80.4,％
平均消費性向,60～64歳,2004000909,108.0,％
平均消費性向,60～64歳,2004001010,76.2,％
平均消費性向,60～64歳,2004001111,106.3,％
平均消費性向,60～64歳,2004001212,68.5,％
平均消費性向,60～64歳,2005000101,106.4,％
平均消費性向,60～64歳,2005000202,69.1,％
平均消費性向,60～64歳,2005000303,123.8,％
平均消費性向,60～64歳,2005000404,72.8,％
平均消費性向,60～64歳,2005000505,138.2,％
平均消費性向,60～64歳,2005000606,68.7,％
平均消費性向,60～64歳,2005000707,111.1,％
平均消費性向,60～64歳,2005000808,83.4,％
平均消費性向,60～64歳,2005000909,112.5,％
平均消費性向,60～64歳,2005001010,87.1,％
平均消費性向,60～64歳,2005001111,109.4,％
平均消費性向,60～64歳,2005001212,70.7,％
平均消費性向,60～64歳,2006000101,134.5,％
平均消費性向,60～64歳,2006000202,74.7,％
平均消費性向,60～64歳,2006000303,117.5,％
平均消費性向,60～64歳,2006000404,95.2,％
平均消費性向,60～64歳,2006000505,150.1,％
平均消費性向,60～64歳,2006000606,71.6,％
平均消費性向,60～64歳,2006000707,105.9,％
平均消費性向,60～64歳,2006000808,82.4,％
平均消費性向,60～64歳,2006000909,108.3,％
平均消費性向,60～64歳,2006001010,77.5,％
平均消費性向,60～64歳,2006001111,98.7,％
平均消費性向,60～64歳,2006001212,67.8,％
平均消費性向,60～64歳,2007000101,102.3,％
平均消費性向,60～64歳,2007000202,73.1,％
平均消費性向,60～64歳,2007000303,117.4,％
平均消費性向,60～64歳,2007000404,71.4,％
平均消費性向,60～64歳,2007000505,122.3,％
平均消費性向,60～64歳,2007000606,69.3,％
平均消費性向,60～64歳,2007000707,102.8,％
平均消費性向,60～64歳,2007000808,78.7,％
平均消費性向,60～64歳,2007000909,111.8,％
平均消費性向,60～64歳,2007001010,79.3,％
平均消費性向,60～64歳,2007001111,109.9,％
平均消費性向,60～64歳,2007001212,70.4,％
平均消費性向,60～64歳,2008000101,112.9,％
平均消費性向,60～64歳,2008000202,83.2,％
平均消費性向,60～64歳,2008000303,112.6,％
平均消費性向,60～64歳,2008000404,103.2,％
平均消費性向,60～64歳,2008000505,131.7,％
平均消費性向,60～64歳,2008000606,79.6,％
平均消費性向,60～64歳,2008000707,102.0,％
平均消費性向,60～64歳,2008000808,81.7,％
平均消費性向,60～64歳,2008000909,109.7,％
平均消費性向,60～64歳,2008001010,77.3,％
平均消費性向,60～64歳,2008001111,114.4,％
平均消費性向,60～64歳,2008001212,64.1,％
平均消費性向,60～64歳,2009000101,119.0,％
平均消費性向,60～64歳,2009000202,77.6,％
平均消費性向,60～64歳,2009000303,107.1,％
平均消費性向,60～64歳,2009000404,81.1,％
平均消費性向,60～64歳,2009000505,111.0,％
平均消費性向,60～64歳,2009000606,73.0,％
平均消費性向,60～64歳,2009000707,104.8,％
平均消費性向,60～64歳,2009000808,78.6,％
平均消費性向,60～64歳,2009000909,113.6,％
平均消費性向,60～64歳,2009001010,82.8,％
平均消費性向,60～64歳,2009001111,128.7,％
平均消費性向,60～64歳,2009001212,67.8,％
平均消費性向,60～64歳,2010000101,117.6,％
平均消費性向,60～64歳,2010000202,76.9,％
平均消費性向,60～64歳,2010000303,129.7,％
平均消費性向,60～64歳,2010000404,92.7,％
平均消費性向,60～64歳,2010000505,134.3,％
平均消費性向,60～64歳,2010000606,76.7,％
平均消費性向,60～64歳,2010000707,103.3,％
平均消費性向,60～64歳,2010000808,98.1,％
平均消費性向,60～64歳,2010000909,124.1,％
平均消費性向,60～64歳,2010001010,83.1,％
平均消費性向,60～64歳,2010001111,133.9,％
平均消費性向,60～64歳,2010001212,73.5,％
平均消費性向,60～64歳,2011000101,114.1,％
平均消費性向,60～64歳,2011000202,80.4,％
平均消費性向,60～64歳,2011000303,110.0,％
平均消費性向,60～64歳,2011000404,86.8,％
平均消費性向,60～64歳,2011000505,127.6,％
平均消費性向,60～64歳,2011000606,68.6,％
平均消費性向,60～64歳,2011000707,90.1,％
平均消費性向,60～64歳,2011000808,89.6,％
平均消費性向,60～64歳,2011000909,107.8,％
平均消費性向,60～64歳,2011001010,84.4,％
平均消費性向,60～64歳,2011001111,109.6,％
平均消費性向,60～64歳,2011001212,76.2,％
平均消費性向,60～64歳,2012000101,113.6,％
平均消費性向,60～64歳,2012000202,82.5,％
平均消費性向,60～64歳,2012000303,108.4,％
平均消費性向,60～64歳,2012000404,91.3,％
平均消費性向,60～64歳,2012000505,143.7,％
平均消費性向,60～64歳,2012000606,64.2,％
平均消費性向,60～64歳,2012000707,110.4,％
平均消費性向,60～64歳,2012000808,76.7,％
平均消費性向,60～64歳,2012000909,109.9,％
平均消費性向,60～64歳,2012001010,82.3,％
平均消費性向,60～64歳,2012001111,110.8,％
平均消費性向,60～64歳,2012001212,67.6,％
平均消費性向,60～64歳,2013000101,121.2,％
平均消費性向,60～64歳,2013000202,90.1,％
平均消費性向,60～64歳,2013000303,131.8,％
平均消費性向,60～64歳,2013000404,99.8,％
平均消費性向,60～64歳,2013000505,140.2,％
平均消費性向,60～64歳,2013000606,64.7,％
平均消費性向,60～64歳,2013000707,89.9,％
平均消費性向,60～64歳,2013000808,80.4,％
平均消費性向,60～64歳,2013000909,123.1,％
平均消費性向,60～64歳,2013001010,87.6,％
平均消費性向,60～64歳,2013001111,103.6,％
平均消費性向,60～64歳,2013001212,61.6,％
平均消費性向,60～64歳,2014000101,129.8,％
平均消費性向,60～64歳,2014000202,88.1,％
平均消費性向,60～64歳,2014000303,134.9,％
平均消費性向,60～64歳,2014000404,90.2,％
平均消費性向,60～64歳,2014000505,120.7,％
平均消費性向,60～64歳,2014000606,75.0,％
平均消費性向,60～64歳,2014000707,100.3,％
平均消費性向,60～64歳,2014000808,95.9,％
平均消費性向,60～64歳,2014000909,125.6,％
平均消費性向,60～64歳,2014001010,89.6,％
平均消費性向,60～64歳,2014001111,118.0,％
平均消費性向,60～64歳,2014001212,77.9,％
平均消費性向,60～64歳,2015000101,124.9,％
平均消費性向,60～64歳,2015000202,85.5,％
平均消費性向,60～64歳,2015000303,111.0,％
平均消費性向,60～64歳,2015000404,104.2,％
平均消費性向,60～64歳,2015000505,135.8,％
平均消費性向,60～64歳,2015000606,75.5,％
平均消費性向,60～64歳,2015000707,98.8,％
平均消費性向,60～64歳,2015000808,84.2,％
平均消費性向,60～64歳,2015000909,111.9,％
平均消費性向,60～64歳,2015001010,89.0,％
平均消費性向,60～64歳,2015001111,106.8,％
平均消費性向,60～64歳,2015001212,68.1,％
平均消費性向,60～64歳,2016000101,113.3,％
平均消費性向,60～64歳,2016000202,79.8,％
平均消費性向,60～64歳,2016000303,123.7,％
平均消費性向,60～64歳,2016000404,85.6,％
平均消費性向,60～64歳,2016000505,128.8,％
平均消費性向,60～64歳,2016000606,70.5,％
平均消費性向,60～64歳,2016000707,93.9,％
平均消費性向,60～64歳,2016000808,90.7,％
平均消費性向,60～64歳,2016000909,114.3,％
平均消費性向,60～64歳,2016001010,95.7,％
平均消費性向,60～64歳,2016001111,108.5,％
平均消費性向,60～64歳,2016001212,70.4,％
平均消費性向,60～64歳,2017000101,100.7,％
平均消費性向,60～64歳,2017000202,95.9,％
平均消費性向,60～64歳,2017000303,105.9,％
平均消費性向,60～64歳,2017000404,95.3,％
平均消費性向,60～64歳,2017000505,149.7,％
平均消費性向,60～64歳,2017000606,71.2,％
平均消費性向,60～64歳,2017000707,106.2,％
平均消費性向,60～64歳,2017000808,83.1,％
平均消費性向,60～64歳,2017000909,116.0,％
平均消費性向,60～64歳,2017001010,96.2,％
平均消費性向,60～64歳,2017001111,105.2,％
平均消費性向,60～64歳,2017001212,71.1,％
平均消費性向,60～64歳,2018000101,109.9,％
平均消費性向,60～64歳,2018000202,86.0,％
平均消費性向,60～64歳,2018000303,105.9,％
平均消費性向,60～64歳,2018000404,96.0,％
平均消費性向,60～64歳,2018000505,131.7,％
平均消費性向,60～64歳,2018000606,64.2,％
平均消費性向,60～64歳,2018000707,79.4,％
平均消費性向,60～64歳,2018000808,82.8,％
平均消費性向,60～64歳,2018000909,106.7,％
平均消費性向,60～64歳,2018001010,89.0,％
平均消費性向,60～64歳,2018001111,100.6,％
平均消費性向,60～64歳,2018001212,57.9,％
平均消費性向,60～64歳,2019000101,98.1,％
平均消費性向,60～64歳,2019000202,80.5,％
平均消費性向,60～64歳,2019000303,102.7,％
平均消費性向,60～64歳,2019000404,86.6,％
平均消費性向,60～64歳,2019000505,125.8,％
平均消費性向,60～64歳,2019000606,67.0,％
平均消費性向,60～64歳,2019000707,80.6,％
平均消費性向,60～64歳,2019000808,78.3,％
平均消費性向,60～64歳,2019000909,104.1,％
平均消費性向,60～64歳,2019001010,73.3,％
平均消費性向,60～64歳,2019001111,97.9,％
平均消費性向,60～64歳,2019001212,48.2,％
平均消費性向,60～64歳,2020000101,102.4,％
平均消費性向,60～64歳,2020000202,72.4,％
平均消費性向,60～64歳,2020000303,97.6,％
平均消費性向,60～64歳,2020000404,78.6,％
平均消費性向,60～64歳,2020000505,91.9,％
平均消費性向,60～64歳,2020000606,44.6,％
平均消費性向,60～64歳,2020000707,62.5,％
平均消費性向,60～64歳,2020000808,74.9,％
平均消費性向,60～64歳,2020000909,94.1,％
平均消費性向,60～64歳,2020001010,78.1,％
平均消費性向,60～64歳,2020001111,94.0,％
平均消費性向,60～64歳,2020001212,51.0,％
平均消費性向,60～64歳,2021000101,94.4,％
平均消費性向,60～64歳,2021000202,70.6,％
平均消費性向,60～64歳,2021000303,96.2,％
平均消費性向,60～64歳,2021000404,85.1,％
平均消費性向,60～64歳,2021000505,103.3,％
平均消費性向,60～64歳,2021000606,52.6,％
平均消費性向,60～64歳,2021000707,69.3,％
平均消費性向,60～64歳,2021000808,77.3,％
平均消費性向,60～64歳,2021000909,82.6,％
平均消費性向,60～64歳,2021001010,76.3,％
平均消費性向,60～64歳,2021001111,94.5,％
平均消費性向,60～64歳,2021001212,52.0,％
平均消費性向,60～64歳,2022000101,101.7,％
平均消費性向,60～64歳,2022000202,68.5,％
平均消費性向,60～64歳,2022000303,92.9,％
平均消費性向,60～64歳,2022000404,84.9,％
平均消費性向,60～64歳,2022000505,98.6,％
平均消費性向,60～64歳,2022000606,57.9,％
平均消費性向,60～64歳,2022000707,71.9,％
平均消費性向,60～64歳,2022000808,75.8,％
平均消費性向,60～64歳,2022000909,89.5,％
平均消費性向,60～64歳,2022001010,76.2,％
平均消費性向,60～64歳,2022001111,78.2,％
平均消費性向,60～64歳,2022001212,51.0,％
平均消費性向,60～64歳,2023000101,88.1,％
平均消費性向,60～64歳,2023000202,77.0,％
平均消費性向,60～64歳,2023000303,92.0,％
平均消費性向,60～64歳,2023000404,78.4,％
平均消費性向,60～64歳,2023000505,110.2,％
平均消費性向,60～64歳,2023000606,60.2,％
平均消費性向,60～64歳,2023000707,72.3,％
平均消費性向,60～64歳,2023000808,73.5,％
平均消費性向,60～64歳,2023000909,88.4,％
平均消費性向,60～64歳,2023001010,87.1,％
平均消費性向,60～64歳,2023001111,95.2,％
平均消費性向,60～64歳,2023001212,54.9,％
平均消費性向,60～64歳,2024000101,87.9,％
平均消費性向,60～64歳,2024000202,72.9,％
平均消費性向,60～64歳,2024000303,94.2,％
平均消費性向,60～64歳,2024000404,87.7,％
平均消費性向,60～64歳,2024000505,97.2,％
平均消費性向,60～64歳,2024000606,55.8,％
平均消費性向,60～64歳,2024000707,65.7,％
平均消費性向,60～64歳,2024000808,81.6,％
平均消費性向,60～64歳,2024000909,83.9,％
平均消費性向,60～64歳,2024001010,88.4,％
平均消費性向,60～64歳,2024001111,94.8,％
平均消費性向,60～64歳,2024001212,51.2,％
平均消費性向,60～64歳,2025000101,104.3,％
平均消費性向,60～64歳,2025000202,81.5,％
平均消費性向,60～64歳,2025000303,101.9,％
平均消費性向,60～64歳,2025000404,82.8,％
平均消費性向,60～64歳,2025000505,104.4,％
平均消費性向,60～64歳,2025000606,51.7,％
平均消費性向,60～64歳,2025000707,72.1,％
平均消費性向,60～64歳,2025000808,84.0,％
平均消費性向,60～64歳,2025000909,97.3,％
平均消費性向,60～64歳,2025001010,79.7,％
平均消費性向,60～64歳,2025001111,94.8,％
平均消費性向,60～64歳,2025001212,48.2,％
平均消費性向,60～64歳,2026000101,93.7,％
平均消費性向,60～64歳,2026000202,76.7,％
平均消費性向,60～64歳,2026000303,87.9,％
平均消費性向,60～64歳,2026000404,83.8,％
平均消費性向,60～64歳,2026000505,99.2,％
平均消費性向,65～69歳,2000000101,157.9,％
平均消費性向,65～69歳,2000000202,55.0,％
平均消費性向,65～69歳,2000000303,140.2,％
平均消費性向,65～69歳,2000000404,64.9,％
平均消費性向,65～69歳,2000000505,141.5,％
平均消費性向,65～69歳,2000000606,61.9,％
平均消費性向,65～69歳,2000000707,99.9,％
平均消費性向,65～69歳,2000000808,54.2,％
